지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
283,경주시,2018-05-17 05:00,23.8,,,,2.6,,200,,84,,24.7,20.9,1001.4,,1005.7,,,9,,9,,,,,,,2373,,,21.3,,21.6,21.7,21.6,20.7
283,경주시,2018-05-17 06:00,23.1,,,,1.1,,200,,87,,24.6,20.8,1001.5,,1005.8,,0,,.06,,,,,,,,1882,,,21.3,,21.5,21.6,21.5,20.7
283,경주시,2018-05-17 07:00,24.4,,,,.6,,270,,85,,26,21.7,1001.6,,1005.9,,.2,,.36,,,,,,,,2039,,,22.7,,21.8,21.6,21.4,20.6
283,경주시,2018-05-17 08:00,27,,,,.8,,70,,73,,26,21.7,1001.9,,1006.1,,.9,,1,,,,,,,,2240,,,26.6,,23.3,22.1,21.4,20.6
283,경주시,2018-05-17 09:00,28.4,,,,3.4,,200,,66,,25.5,21.4,1002.6,,1006.8,,.9,,1.91,,,,,,,,2993,,,31.4,,25.7,23.3,21.5,20.6
283,경주시,2018-05-17 10:00,29.2,,,,3.8,,200,,65,,26.3,21.9,1002.6,,1006.8,,.9,,2.03,,,,,,,,2705,,,34,,27.5,24.8,21.9,20.6
283,경주시,2018-05-17 11:00,29.8,,,,6.3,,180,,61,,25.5,21.4,1002.2,,1006.4,,1,,3.04,,,,,,,,3019,,,39.3,,30.3,26.6,22.5,20.6
283,경주시,2018-05-17 12:00,29.8,,,,6.9,,180,,61,,25.5,21.4,1001.4,,1005.6,,.8,,2.36,,,,,,,,3086,,,37.2,,31.5,28.1,23.3,20.6
283,경주시,2018-05-17 13:00,29.4,,,,7.2,,180,,62,,25.3,21.3,1001.1,,1005.3,,.8,,1.98,,,,,,,,2965,,,36.2,,31.7,28.9,24.1,20.8
283,경주시,2018-05-17 14:00,28.8,,,,6,,180,,65,,25.6,21.5,1000.9,,1005.1,,.4,,1.45,,,,,,,,2964,,,33.8,,31.2,29.1,24.7,21
283,경주시,2018-05-17 15:00,27.9,,,,5.3,,200,,69,,25.8,21.6,1000.8,,1005,,0,,.77,,,,,,,,3163,,,31.2,,30,28.7,25.1,21.2
283,경주시,2018-05-17 16:00,27,,,,5.3,,180,,73,,26,21.7,1001,,1005.2,,0,,.65,,,,,,,,3177,,,29.5,,29.2,28.1,25.3,21.4
283,경주시,2018-05-17 17:00,26.5,,,,4.6,,180,,75,,25.8,21.6,1001.3,,1005.6,,0,,.27,,,,,,,,2727,,,27.7,,28.1,27.6,25.3,21.6
283,경주시,2018-05-17 18:00,26.4,,,,4.8,,180,,75,,25.8,21.6,1000.9,,1005.2,,0,,.27,,,,,,,,2752,,,27,,27.4,26.9,25.1,21.8
283,경주시,2018-05-17 19:00,25.8,,,,4,,200,,76,,25.2,21.2,1000.9,,1005.2,,0,,.08,,,,,,,,2628,,,25.5,,26.6,26.4,25,21.9
283,경주시,2018-05-17 20:00,25.3,,,,3.6,,200,,79,,25.3,21.3,999.9,,1004.2,,0,,0,,,,,,,,2234,,,24.8,,25.8,25.8,24.8,22
283,경주시,2018-05-17 21:00,23.9,,,,4,,200,,86,,25.5,21.4,1000.6,,1004.9,,,9,,9,,,,,,,2342,,,24.2,,25.2,25.3,24.5,22.1
283,경주시,2018-05-17 22:00,23.4,,,,3.7,,200,,88,,25.2,21.2,1000.9,,1005.2,,,9,,9,,,,,,,2473,,,23.6,,24.7,24.8,24.3,22.1
283,경주시,2018-05-17 23:00,20,,,,4.8,,20,,81,,18.9,16.6,1000.8,,1005.2,,,9,,9,,,,,,,1352,,,22.3,,24.2,24.4,24,22.1
283,경주시,2018-05-18 00:00,18.2,,,,4,,360,,83,,17.3,15.2,1001.2,,1005.6,,,9,,9,,,,,,,912,,,21.1,,23.2,23.8,23.7,22.1
283,경주시,2018-05-18 01:00,17.1,,,,4.5,,360,,85,,16.5,14.5,1001,,1005.4,,,9,,9,,,,,,,797,,,20.1,,22.4,23.2,23.4,22
283,경주시,2018-05-18 02:00,15.9,,,,5.1,,20,,85,,15.3,13.3,1000.4,,1004.8,,,9,,9,,,,,,,711,,,19.2,,21.7,22.6,23,21.9
283,경주시,2018-05-18 03:00,15.4,,,,5.5,,20,,88,,15.4,13.4,999.9,,1004.3,,,9,,9,,,,,,,610,,,18.5,,21,22,22.7,21.8
283,경주시,2018-05-18 04:00,15.3,,,,3.3,,20,,89,,15.4,13.4,999.9,,1004.3,,,9,,9,,,,,,,715,,,18,,20.4,21.5,22.3,21.7
283,경주시,2018-05-18 05:00,15.4,,,,2.6,,20,,89,,15.5,13.5,1000,,1004.4,,,9,,9,,,,,,,803,,,18,,20,20.9,22,21.6
283,경주시,2018-05-18 06:00,15.3,,0,,2.3,,20,,90,,15.6,13.6,1000.1,,1004.5,,0,,0,,,,,,,,595,,,17.9,,19.7,20.6,21.7,21.5
283,경주시,2018-05-18 07:00,15.4,,.2,,2.9,,20,,92,,16.1,14.1,1000.1,,1004.5,,0,,.09,,,,,,,,456,,,18.3,,19.5,20.3,21.4,21.3
283,경주시,2018-05-18 08:00,15.7,,,9,4.3,,20,,92,,16.3,14.3,1000.6,,1005,,0,,.31,,,,,,,,337,,,19.3,,19.6,20.2,21.2,21.2
283,경주시,2018-05-18 09:00,15.8,,,9,4,,360,,91,,16.3,14.3,1001,,1005.4,,0,,.42,,,,,,,,382,,,19.3,,19.9,20.3,21,21.1
283,경주시,2018-05-18 10:00,15.6,,,9,4.5,,20,,89,,15.7,13.7,1001.3,,1005.7,,0,,.46,,,,,,,,421,,,19.8,,19.9,20.3,20.8,21
283,경주시,2018-05-18 11:00,15.1,,0,,5.4,,20,,88,,15.1,13.1,1002.1,,1006.6,,0,,.37,,,,,,,,517,,,18.8,,19.9,20.3,20.7,20.8
283,경주시,2018-05-18 12:00,14.9,,,9,4.7,,360,,87,,14.7,12.7,1002.5,,1006.9,,0,,.27,,,,,,,,1057,,,18.7,,19.6,20.1,20.6,20.7
283,경주시,2018-05-18 13:00,14.4,,,9,3.7,,360,,86,,14,12,1002.6,,1007,,0,,.3,,,,,,,,1821,,,18.3,,19.4,19.9,20.5,20.6
283,경주시,2018-05-18 14:00,14,,,9,3.7,,20,,86,,13.7,11.6,1002.9,,1007.4,,0,,.37,,,,,,,,1902,,,18.2,,19.3,19.7,20.4,20.5
283,경주시,2018-05-18 15:00,13.5,,,9,3.8,,20,,85,,13.1,11,1003,,1007.5,,0,,.32,,,,,,,,1684,,,17.6,,19,19.6,20.2,20.4
283,경주시,2018-05-18 16:00,13.3,,,9,4,,20,,85,,12.9,10.8,1003.3,,1007.8,,0,,.17,,,,,,,,1417,,,16.5,,18.6,19.3,20.1,20.3
283,경주시,2018-05-18 17:00,12.3,,1.3,,3.6,,20,,92,,13.1,11,1004,,1008.5,,0,,.07,,,,,,,,342,,,15.3,,17.9,18.9,19.9,20.2
283,경주시,2018-05-18 18:00,12.3,,1.5,,5.1,,20,,90,,12.9,10.7,1004.5,,1009,,0,,.03,,,,,,,,1530,,,14.7,,17.1,18.3,19.7,20.1
283,경주시,2018-05-18 19:00,12.2,,.5,,4.1,,20,,89,,12.6,10.4,1005.1,,1009.6,,0,,.02,,,,,,,,740,,,14.4,,16.6,17.8,19.4,20
283,경주시,2018-05-18 20:00,12.4,,0,,4.2,,20,,86,,12.4,10.1,1006.2,,1010.7,,0,,0,,,,,,,,2488,,,14,,16.1,17.4,19.1,19.8
283,경주시,2018-05-18 21:00,12.4,,,9,3.9,,20,,85,,12.2,9.9,1007.6,,1012.1,,,9,,9,,,,,,,2071,,,13.6,,15.8,17,18.8,19.7
283,경주시,2018-05-18 22:00,12.3,,0,,4.4,,20,,83,,11.8,9.4,1008.4,,1012.9,,,9,,9,,,,,,,2313,,,13.4,,15.5,16.7,18.5,19.6
283,경주시,2018-05-18 23:00,12.5,,,9,4,,20,,79,,11.4,8.9,1009.4,,1013.9,,,9,,9,,,,,,,2772,,,13.1,,15.2,16.4,18.3,19.4
283,경주시,2018-05-19 00:00,12.5,,,9,4.5,,20,,78,,11.2,8.7,1009.7,,1014.2,,,9,,9,,,,,,,2941,,,12.8,,14.9,16.1,18,19.3
283,경주시,2018-05-19 01:00,12.6,,,,4.7,,20,,80,,11.6,9.2,1009.7,,1014.2,,,9,,9,,,,,,,3044,,,12.7,,14.7,15.9,17.8,19.2
283,경주시,2018-05-19 02:00,12.7,,,,4.5,,20,,77,,11.2,8.7,1009.7,,1014.2,,,9,,9,,,,,,,2764,,,12.6,,14.6,15.7,17.6,19
283,경주시,2018-05-19 03:00,12.7,,,,4.4,,20,,77,,11.2,8.7,1010.3,,1014.8,,,9,,9,,,,,,,2488,,,12.5,,14.5,15.5,17.4,18.9
283,경주시,2018-05-19 04:00,12.7,,,,5.1,,20,,78,,11.4,8.9,1010.9,,1015.4,,,9,,9,,,,,,,2362,,,12.5,,14.4,15.4,17.2,18.7
283,경주시,2018-05-19 05:00,12.7,,,,5.1,,20,,78,,11.4,8.9,1011.5,,1016,,,9,,9,,,,,,,2632,,,12.5,,14.3,15.3,17,18.5
283,경주시,2018-05-19 06:00,12.7,,,,4,,50,,76,,11.1,8.5,1012.1,,1016.6,,0,,0,,,,,,,,2339,,,12.4,,14.2,15.1,16.9,18.4
283,경주시,2018-05-19 07:00,12.8,,,,3.8,,20,,77,,11.3,8.8,1012.8,,1017.3,,0,,.04,,,,,,,,2415,,,12.7,,14.2,15.1,16.7,18.3
283,경주시,2018-05-19 08:00,13.2,,,,3.3,,20,,77,,11.6,9.2,1013.7,,1018.2,,0,,.12,,,,,,,,2660,,,13.8,,14.3,15,16.6,18.2
283,경주시,2018-05-19 09:00,14,,,,5.5,,20,,72,,11.5,9,1013.8,,1018.3,,.1,,.65,,,,,,,,2614,,,16.8,,14.9,15.2,16.5,18.1
283,경주시,2018-05-19 10:00,14.6,,,,6,,20,,68,,11.2,8.7,1014.1,,1018.6,,.1,,1.06,,,,,,,,2854,,,18.1,,16,15.8,16.6,18
283,경주시,2018-05-19 11:00,15.4,,,,5.6,,20,,63,,10.9,8.3,1014.3,,1018.8,,.3,,1.61,,,,,,,,3217,,,20.4,,17.2,16.5,16.7,17.9
283,경주시,2018-05-19 12:00,15.4,,,,6,,20,,66,,11.5,9,1014.5,,1019,,.2,,1.35,,,,,,,,2898,,,19.6,,18,17.3,17,17.8
283,경주시,2018-05-19 13:00,15.8,,,,4,,50,,64,,11.4,8.9,1014.2,,1018.7,,0,,.91,,,,,,,,2896,,,19.3,,17.8,17.5,17.2,17.8
283,경주시,2018-05-19 14:00,17,,,,4.4,,50,,60,,11.6,9.1,1014,,1018.5,,.4,,1.9,,,,,,,,3288,,,24.9,,18.9,18,17.4,17.8
283,경주시,2018-05-19 15:00,16.9,,,,3.8,,50,,55,,10.5,7.7,1013.9,,1018.4,,.9,,2.68,,,,,,,,3438,,,24.9,,20.7,19.1,17.8,17.8
283,경주시,2018-05-19 16:00,16.9,,,,6.2,,20,,60,,11.5,9,1013.9,,1018.4,,.9,,2.42,,,,,,,,3322,,,25.9,,21.3,20,18.2,17.8
283,경주시,2018-05-19 17:00,15.7,,,,5.3,,20,,63,,11.2,8.6,1014.1,,1018.6,,1,,1.72,,,,,,,,3174,,,22.2,,20.9,20.3,18.7,17.9
283,경주시,2018-05-19 18:00,15.3,,,,5,,20,,67,,11.6,9.1,1014.3,,1018.8,,1,,1.03,,,,,,,,3236,,,19.8,,19.9,20,19,18
283,경주시,2018-05-19 19:00,14.3,,,,3.2,,50,,69,,11.2,8.6,1015.2,,1019.7,,.7,,.3,,,,,,,,3432,,,15.4,,18.6,19.2,19.1,18.1
283,경주시,2018-05-19 20:00,13.4,,,,3.2,,70,,75,,11.5,9,1015.3,,1019.8,,0,,.01,,,,,,,,3184,,,13.4,,17.2,18.3,18.9,18.2
283,경주시,2018-05-19 21:00,12.8,,,,1.4,,50,,78,,11.5,9,1015.8,,1020.3,,,9,,9,,,,,,,3141,,,12.5,,16.2,17.4,18.6,18.2
283,경주시,2018-05-19 22:00,11,,,,.7,,250,,87,,11.4,8.9,1016.4,,1021,,,9,,9,,,,,,,1923,,,11.5,,15.4,16.7,18.2,18.3
283,경주시,2018-05-19 23:00,10,,,,.6,,200,,91,,11.1,8.5,1016.3,,1020.9,,,9,,9,,,,,,,2049,,,10.7,,14.6,16,17.8,18.2
283,경주시,2018-05-20 00:00,8.8,,,,1.9,,180,,94,,10.6,7.8,1016.1,,1020.7,,,9,,9,,,,,,,1412,,,10,,13.9,15.4,17.4,18.1
283,경주시,2018-05-20 01:00,8.3,,,,2.1,,180,,95,,10.4,7.5,1016.3,,1020.9,,,9,,9,,,,,,,944,,,9.5,,13.3,14.8,17,18.1
283,경주시,2018-05-20 02:00,7.8,,,,1.9,,180,,96,,10.1,7.1,1016.2,,1020.8,,,9,,9,,,,,,,1165,,,9,,12.8,14.4,16.6,17.9
283,경주시,2018-05-20 03:00,7.4,,,,1.7,,180,,97,,9.9,6.9,1016.1,,1020.7,,,9,,9,,,,,,,1326,,,8.6,,12.4,13.9,16.3,17.8
283,경주시,2018-05-20 04:00,6.9,,,,2.2,,180,,97,,9.6,6.4,1016.4,,1021.1,,,9,,9,,,,,,,1247,,,8.1,,11.9,13.5,15.9,17.6
283,경주시,2018-05-20 05:00,6.8,,,,1.5,,180,,98,,9.7,6.5,1016.5,,1021.2,,,9,,9,,,,,,,874,,,7.9,,11.5,13.1,15.7,17.5
283,경주시,2018-05-20 06:00,7.1,,,,1.6,,180,,98,,9.9,6.8,1016.5,,1021.1,,.2,,.05,,,,,,,,1315,,,8.2,,11.3,12.8,15.3,17.4
283,경주시,2018-05-20 07:00,9.7,,,,1.9,,180,,98,,11.7,9.3,1016.3,,1020.9,,1,,.5,,,,,,,,1699,,,10.4,,12,12.8,15.1,17.2
283,경주시,2018-05-20 08:00,14.5,,,,3,,360,,92,,15.2,13.2,1016.5,,1021,,1,,1.16,,,,,,,,2226,,,16.4,,14,13.6,15,17.1
283,경주시,2018-05-20 09:00,15.7,,,,4.9,,20,,71,,12.6,10.4,1017,,1021.5,,.9,,1.77,,,,,,,,2741,,,19.6,,16.2,15,15.1,17
283,경주시,2018-05-20 10:00,16.2,,,,5.3,,50,,68,,12.4,10.2,1017,,1021.5,,.2,,1.19,,,,,,,,3173,,,19.2,,16.9,15.9,15.4,16.9
283,경주시,2018-05-20 11:00,16.2,,,,6.4,,20,,70,,12.9,10.7,1017.1,,1021.6,,.3,,1.45,,,,,,,,2872,,,20.5,,17.7,16.6,15.8,16.8
283,경주시,2018-05-20 12:00,17.3,,,,5.7,,50,,65,,12.8,10.6,1017.2,,1021.7,,.7,,2.11,,,,,,,,2956,,,25.6,,19,17.5,16.2,16.8
283,경주시,2018-05-20 13:00,15.9,,,,7.2,,50,,66,,11.9,9.5,1017,,1021.5,,.6,,1.81,,,,,,,,2644,,,22.9,,20.2,18.6,16.7,16.8
283,경주시,2018-05-20 14:00,16.2,,,,6.7,,50,,62,,11.4,8.9,1016.7,,1021.2,,.4,,1.98,,,,,,,,3058,,,24.8,,20.7,19.2,17.2,16.9
283,경주시,2018-05-20 15:00,15.4,,,,6.8,,20,,65,,11.3,8.8,1016.8,,1021.3,,0,,.97,,,,,,,,3094,,,21.6,,20,19.4,17.6,16.9
283,경주시,2018-05-20 16:00,14.8,,,,5.5,,20,,68,,11.4,8.9,1016.5,,1021,,0,,.59,,,,,,,,2874,,,19.1,,19.2,19.1,17.9,17
283,경주시,2018-05-20 17:00,14.3,,,,5.1,,50,,71,,11.6,9.1,1016.4,,1020.9,,0,,.26,,,,,,,,2769,,,17.1,,18.2,18.6,17.9,17.1
283,경주시,2018-05-20 18:00,14,,,,4,,50,,72,,11.5,9,1016.9,,1021.4,,0,,.15,,,,,,,,3017,,,15.7,,17.5,18,17.8,17.2
283,경주시,2018-05-20 19:00,13.8,,,,4.4,,50,,75,,11.8,9.4,1016.3,,1020.8,,0,,.06,,,,,,,,2954,,,14.7,,16.8,17.4,17.7,17.3
283,경주시,2018-05-20 20:00,13.7,,,,4.4,,50,,75,,11.7,9.3,1016.5,,1021,,0,,.01,,,,,,,,3055,,,14.1,,16.2,16.9,17.5,17.4
283,경주시,2018-05-20 21:00,13.7,,,,3.8,,70,,76,,11.9,9.5,1017.4,,1021.9,,,9,,9,,,,,,,2949,,,13.9,,15.8,16.5,17.3,17.4
283,경주시,2018-05-20 22:00,13.8,,,,3.7,,50,,77,,12.1,9.8,1017.3,,1021.8,,,9,,9,,,,,,,2808,,,13.8,,15.6,16.3,17.1,17.4
283,경주시,2018-05-20 23:00,13.8,,,,2.9,,50,,77,,12.1,9.8,1017.2,,1021.7,,,9,,9,,,,,,,2715,,,13.7,,15.4,16.1,16.9,17.4
283,경주시,2018-05-21 00:00,13.9,,,,3.8,,70,,78,,12.4,10.1,1017,,1021.5,,,9,,9,,,,,,,2745,,,13.6,,15.2,15.8,16.8,17.3
283,경주시,2018-05-21 01:00,13.9,,,,3.5,,50,,77,,12.2,9.9,1016.7,,1021.2,,,9,,9,,,,,,,2757,,,13.4,,15.1,15.7,16.6,17.2
283,경주시,2018-05-21 02:00,13.8,,,,2.3,,50,,77,,12.1,9.8,1016.2,,1020.7,,,9,,9,,,,,,,2716,,,13.4,,14.9,15.5,16.5,17.2
283,경주시,2018-05-21 03:00,13.7,,,,2.8,,20,,79,,12.4,10.1,1015.8,,1020.3,,,9,,9,,,,,,,2224,,,13.4,,14.8,15.5,16.4,17.1
283,경주시,2018-05-21 04:00,13.7,,,,3.3,,360,,81,,12.6,10.4,1015.6,,1020.1,,,9,,9,,,,,,,2421,,,13.5,,14.8,15.3,16.3,17.1
283,경주시,2018-05-21 05:00,13.9,,,,2.9,,20,,81,,12.8,10.6,1015.8,,1020.3,,,9,,9,,,,,,,2365,,,13.5,,14.7,15.2,16.2,17
283,경주시,2018-05-21 06:00,13.8,,,,3.2,,50,,82,,12.9,10.7,1016.2,,1020.7,,0,,0,,,,,,,,2086,,,13.6,,14.7,15.2,16.1,16.9
283,경주시,2018-05-21 07:00,13.6,,,,2.5,,50,,86,,13.3,11.2,1016.5,,1021,,0,,.03,,,,,,,,1642,,,13.8,,14.7,15.2,16,16.9
283,경주시,2018-05-21 08:00,13.6,,,,2.7,,20,,89,,13.8,11.8,1016.7,,1021.2,,0,,.08,,,,,,,,1516,,,14.2,,14.8,15.2,16,16.8
283,경주시,2018-05-21 09:00,13.7,,,,2.7,,50,,89,,13.9,11.9,1016.9,,1021.4,,0,,.12,,,,,,,,1457,,,14.5,,14.9,15.2,15.9,16.8
283,경주시,2018-05-21 10:00,13.8,,,,3.9,,20,,89,,14,12,1016.6,,1021.1,,0,,.35,,,,,,,,1626,,,16.2,,15.2,15.3,15.9,16.7
283,경주시,2018-05-21 11:00,14.5,,,,4.2,,20,,86,,14.1,12.1,1016.5,,1021,,0,,.62,,,,,,,,1389,,,17.2,,16,15.7,15.9,16.7
283,경주시,2018-05-21 12:00,14.7,,,,4,,20,,85,,14.1,12.1,1016.4,,1020.9,,0,,.59,,,,,,,,1153,,,17.7,,16.4,16.2,16,16.6
283,경주시,2018-05-21 13:00,15.4,,,,3.7,,20,,82,,14.3,12.3,1016,,1020.5,,0,,.7,,,,,,,,1180,,,19,,17,16.5,16.2,16.6
283,경주시,2018-05-21 14:00,16.3,,,,4.6,,50,,76,,14,12,1015.7,,1020.2,,0,,1.06,,,,,,,,1318,,,21.3,,17.8,17,16.4,16.6
283,경주시,2018-05-21 15:00,16.5,,,,3.5,,50,,75,,14,12,1015,,1019.5,,0,,1.43,,,,,,,,1383,,,22.4,,19,17.7,16.6,16.6
283,경주시,2018-05-21 16:00,17.2,,,,3,,20,,73,,14.3,12.3,1014.7,,1019.2,,.3,,1.33,,,,,,,,1561,,,23.8,,19.7,18.5,17,16.7
283,경주시,2018-05-21 17:00,16.7,,,,3.1,,20,,74,,14,12,1014.5,,1019,,.1,,.82,,,,,,,,1603,,,20.3,,19.7,18.9,17.3,16.7
283,경주시,2018-05-21 18:00,16.1,,,,2.9,,50,,74,,13.5,11.4,1014.1,,1018.6,,0,,.37,,,,,,,,1026,,,18.1,,18.9,18.6,17.6,16.8
283,경주시,2018-05-21 19:00,15.4,,,,3.3,,50,,79,,13.7,11.7,1014.1,,1018.6,,0,,.17,,,,,,,,1176,,,16,,18.1,18.2,17.6,16.9
283,경주시,2018-05-21 20:00,14.6,,,,2.1,,50,,82,,13.6,11.5,1014.6,,1019.1,,0,,.01,,,,,,,,1598,,,14.2,,17,17.5,17.5,16.9
283,경주시,2018-05-21 21:00,14.1,,,,1.8,,360,,86,,13.7,11.7,1015.5,,1020,,,9,,9,,,,,,,2060,,,14.4,,16.3,17,17.4,17
283,경주시,2018-05-21 22:00,14.4,,,,1.5,,360,,86,,14,12,1015.8,,1020.3,,,9,,9,,,,,,,1880,,,14.9,,16.1,16.6,17.2,17.1
283,경주시,2018-05-21 23:00,14.5,,,,1.6,,360,,85,,14,12,1015.6,,1020.1,,,9,,9,,,,,,,1256,,,14.8,,16,16.4,17,17.1
283,경주시,2018-05-22 00:00,14.5,,,,1.3,,50,,84,,13.8,11.8,1014.6,,1019.1,,,9,,9,,,,,,,871,,,14.7,,15.9,16.3,16.9,17
283,경주시,2018-05-22 01:00,14,,,,.9,,20,,85,,13.6,11.5,1013.8,,1018.3,,,9,,9,,,,,,,556,,,14,,15.6,16.1,16.7,17
283,경주시,2018-05-22 02:00,13.3,,,,0,,0,,89,,13.6,11.5,1013.5,,1018,,,9,,9,,,,,,,620,,,13.9,,15.4,15.9,16.6,17
283,경주시,2018-05-22 03:00,12.7,,,,.3,,0,,92,,13.5,11.4,1013.2,,1017.7,,,9,,9,,,,,,,460,,,13.3,,15.1,15.7,16.5,16.9
283,경주시,2018-05-22 04:00,11.3,,,,.8,,230,,93,,12.4,10.2,1012.7,,1017.3,,,9,,9,,,,,,,246,,,11.8,,14.5,15.3,16.3,16.9
283,경주시,2018-05-22 05:00,10.8,,,,1.1,,250,,95,,12.3,10,1012.6,,1017.2,,,9,,9,,,,,,,193,,,11.7,,14.1,15,16.2,16.8
283,경주시,2018-05-22 06:00,10.3,,,,.8,,230,,96,,11.9,9.6,1012.9,,1017.5,,0,,.06,,,,,,,,224,,,11.3,,13.7,14.6,15.9,16.7
283,경주시,2018-05-22 07:00,11.5,,,,.8,,250,,96,,12.9,10.8,1013,,1017.6,,0,,.3,,,,,,,,274,,,13.6,,13.8,14.5,15.8,16.7
283,경주시,2018-05-22 08:00,13.5,,,,.5,,140,,94,,14.5,12.5,1012.8,,1017.3,,.4,,.86,,,,,,,,320,,,17.5,,15,14.9,15.7,16.7
283,경주시,2018-05-22 09:00,16.8,,,,.5,,290,,76,,14.5,12.5,1012.3,,1016.8,,1,,1.94,,,,,,,,818,,,23.3,,17.6,15.9,15.7,16.6
283,경주시,2018-05-22 10:00,19.2,,,,1.3,,70,,61,,13.5,11.4,1011.5,,1015.9,,1,,2.52,,,,,,,,952,,,29.2,,20.6,17.8,16.1,16.6
283,경주시,2018-05-22 11:00,21.3,,,,1.6,,70,,57,,14.4,12.4,1011,,1015.4,,.6,,2.33,,,,,,,,1374,,,29.2,,23.1,19.7,16.7,16.6
283,경주시,2018-05-22 12:00,24.2,,,,4.5,,200,,48,,14.4,12.4,1009.9,,1014.2,,.7,,2.91,,,,,,,,2548,,,36.5,,25.3,21.4,17.5,16.6
283,경주시,2018-05-22 13:00,24.2,,,,4.5,,200,,45,,13.6,11.5,1008.4,,1012.7,,1,,3.23,,,,,,,,3296,,,36.9,,28,23.7,18.5,16.8
283,경주시,2018-05-22 14:00,25.3,,,,4.1,,200,,46,,14.8,12.8,1007.3,,1011.6,,1,,3.31,,,,,,,,3297,,,39.5,,29.7,25.6,19.6,17
283,경주시,2018-05-22 15:00,24.2,,,,5,,180,,47,,14.1,12.1,1006.2,,1010.5,,.9,,2.66,,,,,,,,3289,,,36.2,,30.3,26.7,20.7,17.2
283,경주시,2018-05-22 16:00,23.8,,,,2.4,,180,,50,,14.7,12.7,1005.7,,1010,,.5,,1.87,,,,,,,,3193,,,32.8,,29.8,27.1,21.6,17.6
283,경주시,2018-05-22 17:00,22.8,,,,3,,160,,56,,15.5,13.5,1005.7,,1010,,0,,.67,,,,,,,,2796,,,28.8,,27.9,26.5,22.2,17.9
283,경주시,2018-05-22 18:00,21.6,,,,2.4,,160,,63,,16.2,14.2,1005.4,,1009.7,,0,,.33,,,,,,,,2591,,,25.5,,26.3,25.5,22.4,18.3
283,경주시,2018-05-22 19:00,20.6,,,,2.6,,180,,66,,16,14,1005.5,,1009.9,,0,,.09,,,,,,,,2151,,,23,,24.7,24.6,22.3,18.6
283,경주시,2018-05-22 20:00,19.5,,0,,3.7,,200,,73,,16.5,14.5,1005,,1009.4,,0,,0,,,,,,,,1836,,,21.1,,23.4,23.5,22.1,18.8
283,경주시,2018-05-22 21:00,18.8,,,9,3.1,,180,,77,,16.6,14.6,1005.4,,1009.8,,,9,,9,,,,,,,1704,,,20,,22.2,22.6,21.8,19
283,경주시,2018-05-22 22:00,17.6,,.4,,1.1,,180,,87,,17.5,15.4,1005.5,,1009.9,,,9,,9,,,,,,,530,,,19.3,,21.4,21.8,21.4,19.2
283,경주시,2018-05-22 23:00,16.8,,2.6,,.5,,180,,93,,17.7,15.6,1005.4,,1009.8,,,9,,9,,,,,,,228,,,18.7,,20.6,21.2,21.1,19.2
283,경주시,2018-05-23 00:00,16.6,,1.5,,1.8,,180,,96,,18.1,15.9,1004.3,,1008.7,,,9,,9,,,,,,,270,,,18.5,,20.1,20.6,20.8,19.2
283,경주시,2018-05-23 01:00,16.5,,1.5,,.9,,180,,97,,18.2,16,1003,,1007.4,,,9,,9,,,,,,,227,,,18.2,,19.6,20.1,20.5,19.3
283,경주시,2018-05-23 02:00,16.3,,2,,.2,,0,,97,,17.9,15.8,1002.2,,1006.6,,,9,,9,,,,,,,199,,,18,,19.3,19.7,20.2,19.2
283,경주시,2018-05-23 03:00,16.2,,3,,1.3,,180,,97,,17.8,15.7,1001.4,,1005.8,,,9,,9,,,,,,,448,,,17.7,,18.9,19.4,19.9,19.2
283,경주시,2018-05-23 04:00,16.2,,3,,.3,,0,,97,,17.8,15.7,1000.8,,1005.2,,,9,,9,,,,,,,404,,,17.5,,18.6,19.1,19.6,19.1
283,경주시,2018-05-23 05:00,16.3,,3,,.8,,230,,97,,17.9,15.8,1000.6,,1005,,,9,,9,,,,,,,348,,,17.5,,18.4,18.9,19.3,19
283,경주시,2018-05-23 06:00,16.4,,3,,1.3,,340,,98,,18.2,16,1001.3,,1005.7,,0,,0,,,,,,,,150,,,17.4,,18.3,18.6,19.1,19
283,경주시,2018-05-23 07:00,16.4,,3,,.4,,0,,98,,18.2,16,1001.8,,1006.2,,0,,.03,,,,,,,,309,,,17.6,,18.2,18.5,18.9,18.9
283,경주시,2018-05-23 08:00,17,,0,,1,,140,,98,,18.9,16.6,1001.8,,1006.2,,0,,.34,,,,,,,,3489,,,19.4,,18.5,18.5,18.8,18.8
283,경주시,2018-05-23 09:00,19.4,,,9,1.6,,320,,97,,21.8,18.9,1001.6,,1005.9,,.2,,.95,,,,,,,,3124,,,25.2,,19.3,18.9,18.8,18.8
